"id","is_iceberg"
"5941774d",0.146907893684402
"4023181e",0.0823505300717671
"b20200e4",2.22044604925031e-16
"e7f018bb",0.70940347989085
"4371c8c3",0.121426445109293
"a8d9b1fd",2.39476742130655e-06
"29e7727e",0.0750034321244555
"92a51ffb",0.951124646178595
"c769ac97",0.551275230243725
"aee0547d",0.063459704318934
"565b28ac",0.105944523374101
"e04e9775",0.541078068878433
"8e8161d1",0.0185916480736061
"4cf4d256",0.648800447742824
"139e5324",0.000221770203271051
"f156976f",0.0161873902084716
"68a117cc",0.0215591046258586
"d9aa7a56",8.29725778148464e-07
"9005b143",0.000185895597716406
"5f6d3988",0.747052755570731
"9ad70954",0.0113689317443393
"b9087b9e",0.573698714923177
"a39a1427",5.33620246631266e-05
"82fbe8ed",0.352295501213692
"1fae4879",0.00732905176320791
"6dd8f13d",2.85618025555147e-05
"bbad5958",0.221064696500545
"54527583",0.000694096500714832
"be8fa29c",0.218053662544685
"81a3328f",0.899310006115942
"1a3c0ab3",2.16218572810827e-13
"4deeeb8b",0.0171804614338066
"ac6d5632",0.000569773488212004
"472dadb5",1.68001746519524e-06
"96093f95",0.816540631825455
"f5b4e3df",0.175884364184769
"e01a3c92",0.149896392498975
"001680af",0.0196188057631601
"8e639f33",0.705251731454442
"a2c16612",0.808087433361709
"a6d76474",1.81810635083907e-08
"19c47684",3.26741658270991e-05
"015827b6",0.00183056727886916
"7df7f7ce",9.34386059343189e-06
"0bbf1a3f",0.00170173145630042
"636cfbb7",0.576512952562958
"7370030a",0.98816797931869
"43aa97ad",3.56608652618344e-11
"ba2b5e63",0.852813971726774
"dfdd335b",5.16707673107842e-05
"e79b13dc",1.36600323360786e-06
"dc32b195",7.87582694112166e-06
"6d868590",0.842180432481261
"75fa59aa",0.00544799764496056
"ffe50836",5.0150844431787e-12
"a7bfd784",0.918149931154387
"b3d569e3",0.220917222062113
"6c538c5b",0.271267703091709
"5c7c15f4",2.22044604925031e-16
"0b745139",1.95384132267629e-05
"fd14608e",0.000818610891376057
"f0bc8305",3.31467172946703e-06
"a10ccb28",0.703543926551573
"543304c7",0.0960561326887804
"6c3a4078",0.00984213685497726
"9b73cc75",1.52686605497674e-05
"5c6c71b1",0.333399028467023
"09ee9186",2.32244344265068e-06
"207c35cf",0.0204301765935502
"153c813e",1.37987304304111e-10
"5605d58b",7.6786165157727e-05
"642ca396",0.0580568252240516
"d32d72c0",0.0951840646529461
"16646a17",0.881278876354569
"384074af",1.69695052652524e-10
"69bf1e8c",0.666788260892475
"9e90a054",0.000189017215425915
"89dbe7f7",0.963590636879821
"dbd27d22",1.30045860136662e-05
"a2ea1561",0.035008153572063
"d63402af",0.0020398989877952
"1ac8bb92",0.930755662757256
"8beffca5",4.09957852529529e-05
"46741f3e",6.00238495442565e-09
"e5ee6aa7",9.05610965768242e-05
"5ecd892b",0.573094908472581
"69892166",0.021596800862323
"2f725a81",0.419003528991875
"810abfe4",5.08831569376844e-10
"e6f973e6",0.0304276455590551
"c60a5c46",0.000461924256804905
"c42b9e08",0.315956632821602
"c3f00c23",9.49890290090694e-14
"5307fdb8",0.995025882817445
"3e4f005e",0.0208370402608955
"4a4cc2e0",0.78092527066313
"9bdd88d1",0.78979767868448
"0d832bed",0.105489806844279
"14a134fa",5.9797528096648e-09
"78a41676",2.46336954119883e-10
"0bd4658e",0.0186434683774467
"4a311bb0",0.000191301637611689
"f939c817",2.75289840239719e-08
"956adc4d",0.862110121277642
"f8a119f5",0.554192352264772
"61faa1ad",7.21182267492656e-05
"6725eb3e",1.72222416436845e-05
"17b3a8fd",1.39612710860182e-06
"49a88dfc",5.83480727933502e-10
"2d6ec645",0.00559747752610047
"0d4d77ba",0.00752247522485285
"3ee672a2",0.91591474243232
"738b41fd",0.206824259803187
"f7fb320d",0.00873270418295555
"b42fad18",0.00497217303730191
"4ab8b00a",0.00718064787388287
"f7870f2b",0.224211730709183
"4978666a",0.000435610371127586
"f1b0d6c7",0.00223431080041966
"5642407f",0.00305741777407206
"36d4ff92",0.979005666901754
"4139aba2",0.0334803794223449
"7585ce58",0.000638263615412325
"33e25984",0.958023971691409
"ac46f3c9",0.0115961825910929
"fc34a5b8",0.765590798195136
"85c36a8f",1.71340488684837e-05
"b2d8a426",0.00885682239534373
"13ec60d1",0.582161720699225
"9d440f42",7.11660919010938e-06
"1c0a891e",0.136368643517258
"981c3bc3",0.176573753237215
"295604f4",0.132280593796722
"16ca16c3",0.00080060832211633
"b4dda837",0.112438915280869
"88d088ef",0.0273662172765296
"1b4fa160",1.81087660321602e-07
"f371bd82",9.61149460611776e-09
"b130a0b7",0.868719182745742
"ebf1de82",0.000890641963159137
"01e651c3",0.00184565814583201
"51b1fecc",2.05781495851883e-06
"fa635a31",3.2799827888573e-08
"97b7d789",0.00252307111721572
"2f598053",0.00143333989316101
"c0e3e148",0.012264332515218
"cfa175a8",0.324820484482638
"3d7e09d8",0.885020450163822
"44a13d1b",0.725910161818934
"c66b0948",0.0536694320074412
"976a6d64",0.0801742625111093
"8bbd8909",0.00459468955610849
"522890fd",0.042812761745216
"f23a3b95",0.218383952596346
"680039dc",0.0897503199133453
"93028e53",1.04972357314947e-05
"22a16932",3.15875307850056e-06
"7d8126d2",0.0602149378534364
"ba2ecd75",0.215313551958508
"8071bdd7",0.323063958121429
"96d5aeee",0.000657043206424801
"154be68f",0.817735392029522
"d8c2bfe2",0.897423378719554
"f76d47b0",0.000905912682356685
"0e781ade",2.22044604925031e-16
"13cf6060",1.1999280170578e-05
"cd99f710",0.00121044348655574
"d10005bb",9.12835366480071e-05
"3a31445f",0.679020196732516
"3157202d",9.28432118697505e-05
"6ee64703",4.58926761921878e-08
"e5de8685",0.256205667035589
