"id","is_iceberg"
"5941774d",0.132170795162161
"4023181e",0.0725209636015016
"b20200e4",2.22044604925031e-16
"e7f018bb",0.709309854910087
"4371c8c3",0.101594652937933
"a8d9b1fd",1.62563902730795e-07
"29e7727e",0.0646726991169976
"92a51ffb",0.941111537530057
"c769ac97",0.555469613694029
"aee0547d",0.0858053862285241
"565b28ac",0.0713028751763785
"e04e9775",0.437911159518304
"8e8161d1",0.0141513426762477
"4cf4d256",0.569821267891974
"139e5324",8.80784223087181e-05
"f156976f",0.0117030064203228
"68a117cc",0.0128702243938951
"d9aa7a56",1.28844371869584e-08
"9005b143",3.2041563669253e-05
"5f6d3988",0.786394050340822
"9ad70954",0.00996027091467222
"b9087b9e",0.562781634169095
"a39a1427",4.60535452564935e-06
"82fbe8ed",0.274485071959916
"1fae4879",0.0102422981199063
"6dd8f13d",9.63486381606658e-06
"bbad5958",0.270575589235399
"54527583",0.000204127754703077
"be8fa29c",0.21889226233037
"81a3328f",0.894947273285011
"1a3c0ab3",2.22044604925031e-16
"4deeeb8b",0.00666766840217856
"ac6d5632",9.04649125363928e-05
"472dadb5",1.64454062669824e-07
"96093f95",0.845452233555278
"f5b4e3df",0.277944569669455
"e01a3c92",0.149346221221864
"001680af",0.0101407295295115
"8e639f33",0.75220168660637
"a2c16612",0.855066102837356
"a6d76474",3.95309613463659e-10
"19c47684",5.76921227871746e-06
"015827b6",0.000611610504296197
"7df7f7ce",1.6819586598772e-06
"0bbf1a3f",0.00050620079373217
"636cfbb7",0.606548959663548
"7370030a",0.99275277372912
"43aa97ad",6.93269967118963e-13
"ba2b5e63",0.874865035859932
"dfdd335b",5.37302186200201e-06
"e79b13dc",6.74965342707662e-07
"dc32b195",3.62265770044727e-07
"6d868590",0.838526735125965
"75fa59aa",0.00480198507261351
"ffe50836",2.22044604925031e-16
"a7bfd784",0.940876300363956
"b3d569e3",0.170748041535652
"6c538c5b",0.187064744373411
"5c7c15f4",2.22044604925031e-16
"0b745139",2.41469986472512e-06
"fd14608e",4.77840940782558e-05
"f0bc8305",2.06021948309036e-06
"a10ccb28",0.691641946607933
"543304c7",0.0413926187864033
"6c3a4078",0.0127104400782112
"9b73cc75",7.34700132215976e-07
"5c6c71b1",0.328877152605923
"09ee9186",1.94360440821856e-07
"207c35cf",0.0147314085930814
"153c813e",3.12186168777067e-12
"5605d58b",3.02315636292282e-06
"642ca396",0.0671020615684724
"d32d72c0",0.0799130511245709
"16646a17",0.905994448727636
"384074af",6.96370380712213e-13
"69bf1e8c",0.681730287424349
"9e90a054",1.86206475327266e-05
"89dbe7f7",0.976412207754667
"dbd27d22",1.26146959085255e-06
"a2ea1561",0.0319478228702125
"d63402af",0.00190169547997068
"1ac8bb92",0.936621401067466
"8beffca5",1.58904045723227e-05
"46741f3e",1.60019366646898e-10
"e5ee6aa7",6.58426909879826e-05
"5ecd892b",0.631399654995796
"69892166",0.024865895478188
"2f725a81",0.524869207485757
"810abfe4",2.40705288941668e-10
"e6f973e6",0.0153133565011125
"c60a5c46",0.000176736571504767
"c42b9e08",0.353527914709877
"c3f00c23",2.22044604925031e-16
"5307fdb8",0.99600050139047
"3e4f005e",0.0150720443417945
"4a4cc2e0",0.812903724927251
"9bdd88d1",0.72927728254252
"0d832bed",0.110032014481482
"14a134fa",2.55023591914181e-10
"78a41676",1.81989764267096e-11
"0bd4658e",0.00996812310822026
"4a311bb0",2.05711384591601e-05
"f939c817",4.35448519406907e-10
"956adc4d",0.875359351382133
"f8a119f5",0.474056545932634
"61faa1ad",1.06567400709398e-05
"6725eb3e",2.51482746869693e-06
"17b3a8fd",5.29913732293723e-07
"49a88dfc",7.75743198167065e-11
"2d6ec645",0.00154021999198816
"0d4d77ba",0.000990149201056212
"3ee672a2",0.94551509174879
"738b41fd",0.190105788678956
"f7fb320d",0.00197916330366178
"b42fad18",0.00332195733085017
"4ab8b00a",0.00129861438785061
"f7870f2b",0.242950501646738
"4978666a",1.62902520617399e-05
"f1b0d6c7",0.00197692728150989
"5642407f",0.00299988146737221
"36d4ff92",0.975964612959896
"4139aba2",0.016050198061349
"7585ce58",2.6737985053097e-05
"33e25984",0.950491478187284
"ac46f3c9",0.00824417871856711
"fc34a5b8",0.794609018731329
"85c36a8f",5.42151626492105e-07
"b2d8a426",0.00809894141404391
"13ec60d1",0.514430346133296
"9d440f42",5.07715207702355e-07
"1c0a891e",0.0593430789398174
"981c3bc3",0.314838050051229
"295604f4",0.10406324379177
"16ca16c3",0.000265690618007028
"b4dda837",0.078770454293281
"88d088ef",0.029022706895787
"1b4fa160",6.84956444942962e-09
"f371bd82",1.19905129947782e-09
"b130a0b7",0.895388024992916
"ebf1de82",0.000192271478264982
"01e651c3",0.00165012359323308
"51b1fecc",1.18872908161378e-07
"fa635a31",7.84121833859932e-09
"97b7d789",0.000737164088543271
"2f598053",0.00123881285629531
"c0e3e148",0.00796189135053773
"cfa175a8",0.235819006699413
"3d7e09d8",0.876218228158622
"44a13d1b",0.664265454753659
"c66b0948",0.0136482560188274
"976a6d64",0.0653611881577479
"8bbd8909",0.00129337687961159
"522890fd",0.0568113084363669
"f23a3b95",0.223230566613747
"680039dc",0.0750558896887722
"93028e53",1.16468208803085e-06
"22a16932",1.9209320657505e-07
"7d8126d2",0.055461451656007
"ba2ecd75",0.154550833899405
"8071bdd7",0.263709743132378
"96d5aeee",0.000801588878137978
"154be68f",0.824445658012007
